index,author,content,description,photo_url,pub_date,source,title,url,combined_text,tokens,lems,stems,keywords,final_list
1610,No author,"SANTIAGO (Reuters) - A magnitude 6.7 earthquake hit the coast of north-central Chile on Saturday evening, the U.S. Geological Survey said. 
The quake struck at 10:32 p.m. local time (0132 GMT) about 15.6 km (9.7 miles) south-southwest of Coquimbo, the USGS said. The relatively shallow quake, just 53 km (33 miles) below the surface, rattled buildings in the capital city of Santiago. 
The Pacific Tsunami Warning Center discarded a tsunami threat shortly after the tremor. 
No initial damage or injuries have been reported, though there were sporadic reports of power outages near the epicenter of the quake. 
Chilean miner Antofagasta Plc said operations were normal at its Los Pelambres copper mine following the nearby earthquake. 
Reporting by Dave Sherwood; Editing by David Gregorio","A magnitude 6.7 earthquake hit the coast of north-central Chile on Saturday evening, the U.S. Geological Survey said.",,2019-01-20,Reuters,"Magnitude 6.7 quake strikes Chile, no tsunami threat: USGS",,"SANTIAGO (Reuters) - A magnitude 6.7 earthquake hit the coast of north-central Chile on Saturday evening, the U.S. Geological Survey said. 
The quake struck at 10:32 p.m. local time (0132 GMT) about 15.6 km (9.7 miles) south-southwest of Coquimbo, the USGS said. The relatively shallow quake, just 53 km (33 miles) below the surface, rattled buildings in the capital city of Santiago. 
The Pacific Tsunami Warning Center discarded a tsunami threat shortly after the tremor. 
No initial damage or injuries have been reported, though there were sporadic reports of power outages near the epicenter of the quake. 
Chilean miner Antofagasta Plc said operations were normal at its Los Pelambres copper mine following the nearby earthquake. 
Reporting by Dave Sherwood; Editing by David GregorioMagnitude 6.7 quake strikes Chile, no tsunami threat: USGSA magnitude 6.7 earthquake hit the coast of north-central Chile on Saturday evening, the U.S. Geological Survey said.","['SANTIAGO', 'Reuters', 'A', 'magnitude', '6', '7', 'earthquake', 'hit', 'the', 'coast', 'of', 'north', 'central', 'Chile', 'on', 'Saturday', 'evening', 'the', 'U', 'S', 'Geological', 'Survey', 'said', 'The', 'quake', 'struck', 'at', '10', '32', 'p', 'm', 'local', 'time', '0132', 'GMT', 'about', '15', '6', 'km', '9', '7', 'miles', 'south', 'southwest', 'of', 'Coquimbo', 'the', 'USGS', 'said', 'The', 'relatively', 'shallow', 'quake', 'just', '53', 'km', '33', 'miles', 'below', 'the', 'surface', 'rattled', 'buildings', 'in', 'the', 'capital', 'city', 'of', 'Santiago', 'The', 'Pacific', 'Tsunami', 'Warning', 'Center', 'discarded', 'a', 'tsunami', 'threat', 'shortly', 'after', 'the', 'tremor', 'No', 'initial', 'damage', 'or', 'injuries', 'have', 'been', 'reported', 'though', 'there', 'were', 'sporadic', 'reports', 'of', 'power', 'outages', 'near', 'the', 'epicenter', 'of', 'the', 'quake', 'Chilean', 'miner', 'Antofagasta', 'Plc', 'said', 'operations', 'were', 'normal', 'at', 'its', 'Los', 'Pelambres', 'copper', 'mine', 'following', 'the', 'nearby', 'earthquake', 'Reporting', 'by', 'Dave', 'Sherwood', 'Editing', 'by', 'David', 'GregorioMagnitude', '6', '7', 'quake', 'strikes', 'Chile', 'no', 'tsunami', 'threat', 'USGSA', 'magnitude', '6', '7', 'earthquake', 'hit', 'the', 'coast', 'of', 'north', 'central', 'Chile', 'on', 'Saturday', 'evening', 'the', 'U', 'S', 'Geological', 'Survey', 'said']",SANTIAGO Reuters A magnitude 6 7 earthquake hit the coast of north central Chile on Saturday evening the U S Geological Survey said The quake struck at 10 32 p m local time 0132 GMT about 15 6 km 9 7 mile south southwest of Coquimbo the USGS said The relatively shallow quake just 53 km 33 mile below the surface rattled building in the capital city of Santiago The Pacific Tsunami Warning Center discarded a tsunami threat shortly after the tremor No initial damage or injury have been reported though there were sporadic report of power outage near the epicenter of the quake Chilean miner Antofagasta Plc said operation were normal at it Los Pelambres copper mine following the nearby earthquake Reporting by Dave Sherwood Editing by David GregorioMagnitude 6 7 quake strike Chile no tsunami threat USGSA magnitude 6 7 earthquake hit the coast of north central Chile on Saturday evening the U S Geological Survey said,santiago reuter A magnitud 6 7 earthquak hit the coast of north central chile on saturday even the U S geolog survey said the quak struck at 10 32 p m local time 0132 gmt about 15 6 km 9 7 mile south southwest of coquimbo the usg said the rel shallow quak just 53 km 33 mile below the surfac rattl build in the capit citi of santiago the pacif tsunami warn center discard a tsunami threat shortli after the tremor No initi damag or injuri have been report though there were sporad report of power outag near the epicent of the quak chilean miner antofagasta plc said oper were normal at it lo pelambr copper mine follow the nearbi earthquak report by dave sherwood edit by david gregoriomagnitud 6 7 quak strike chile no tsunami threat usgsa magnitud 6 7 earthquak hit the coast of north central chile on saturday even the U S geolog survey said,"['southwest', 'sporadic', 'reports', 'usgsa', 'magnitude', '6', 'though', 'initial', 'damage', 'surface', 'reuters', 'tremor', 'los', 'pelambres', 'copper', 'mine', 'following', 'nearby', 'earthquake', 'reporting', 'editing', 'coquimbo', 'saturday', 'evening', 'rattled', 'buildings', 'capital', 'city', 'km', 'dave', 'sherwood', 'tsunami', 'threat', '9', 'pacific', 'warning', 'center', 'discarded', 'local', 'time', 'quake', 'reported', '7', 'strikes', 'chile', 'south', 'geological', 'survey', 'said', 'north', '32', 'p', 'chilean', 'miner', 'antofagasta', 'plc', 'operations', '10', '53', 'injuries', 'shortly', 'normal', '33', 'miles', 'david', 'gregoriomagnitude', '15', 'epicenter', 'santiago', 'relatively', 'shallow', 'coast', 'usgs', 'u', 'power', 'outages', 'near', 'struck', 'hit', '0132', 'gmt', 'central']",1
1634,No author,"Lima, Peru -- A very powerful magnitude 7.5 earthquake struck southern Ecuador in the early hours of Friday close to the country's border with Peru, although no immediate reports of possible casualties or damage were available. The U.S. Geological Survey said the quake happened at 10:17 GMT 115 kilometers (71 miles) southeast of the town of Palora, in the Morona Santiago province, at a depth of 132 kilometers (82 miles).
The quake was felt in the Ecuadorean capital, Quito, and the coastal city of Guayaquil.
Peru's official geophysics institute said it registered two aftershocks of 6.06 and 6.6 magnitude in the 30 minutes that followed the first tremor.
Ecuador's President Lenin Moreno said on his official Twitter account that ""preliminary reports of the quakes near Macas (the provincial capital of Morona Santiago) don't show major damage.""
The quakes, he wrote, ""were felt all over the country.""
People posted video and images to social media after the quake.
A Major 7.7 #earthquake#Terremoto#Temblor near Palora #Ecuador right now 🚨 pic.twitter.com/PSLaF8Dkjb
— Teacher From PR 🇺🇸🇵🇷 (@MaestroDEPR) February 22, 2019
One of the first photos coming out of Ecuador shows structural damage following a magnitude-7.5 earthquake there (Photo: Radio La Voz) pic.twitter.com/t6Gyp3JyVM
— Matthew Keys (@MatthewKeysLive) February 22, 2019
A 7.8-magnitude earthquake that shook a central area of the Ecuadorean coast on April 16, 2016, killed more than 700 people, destroyed hundreds of houses and caused more than $3 billion of losses.",The U.S. Geological Survey says a very powerful magnitude 7.5 earthquake has struck eastern Ecuador close to its border with Peru,,2019-02-22,CBS News,Powerful 7.5-magnitude earthquake hits Ecuador,,"Lima, Peru -- A very powerful magnitude 7.5 earthquake struck southern Ecuador in the early hours of Friday close to the country's border with Peru, although no immediate reports of possible casualties or damage were available. The U.S. Geological Survey said the quake happened at 10:17 GMT 115 kilometers (71 miles) southeast of the town of Palora, in the Morona Santiago province, at a depth of 132 kilometers (82 miles).
The quake was felt in the Ecuadorean capital, Quito, and the coastal city of Guayaquil.
Peru's official geophysics institute said it registered two aftershocks of 6.06 and 6.6 magnitude in the 30 minutes that followed the first tremor.
Ecuador's President Lenin Moreno said on his official Twitter account that ""preliminary reports of the quakes near Macas (the provincial capital of Morona Santiago) don't show major damage.""
The quakes, he wrote, ""were felt all over the country.""
People posted video and images to social media after the quake.
A Major 7.7 #earthquake#Terremoto#Temblor near Palora #Ecuador right now 🚨 pic.twitter.com/PSLaF8Dkjb
— Teacher From PR 🇺🇸🇵🇷 (@MaestroDEPR) February 22, 2019
One of the first photos coming out of Ecuador shows structural damage following a magnitude-7.5 earthquake there (Photo: Radio La Voz) pic.twitter.com/t6Gyp3JyVM
— Matthew Keys (@MatthewKeysLive) February 22, 2019
A 7.8-magnitude earthquake that shook a central area of the Ecuadorean coast on April 16, 2016, killed more than 700 people, destroyed hundreds of houses and caused more than $3 billion of losses.Powerful 7.5-magnitude earthquake hits EcuadorThe U.S. Geological Survey says a very powerful magnitude 7.5 earthquake has struck eastern Ecuador close to its border with Peru","['Lima', 'Peru', 'A', 'very', 'powerful', 'magnitude', '7', '5', 'earthquake', 'struck', 'southern', 'Ecuador', 'in', 'the', 'early', 'hours', 'of', 'Friday', 'close', 'to', 'the', 'country', 's', 'border', 'with', 'Peru', 'although', 'no', 'immediate', 'reports', 'of', 'possible', 'casualties', 'or', 'damage', 'were', 'available', 'The', 'U', 'S', 'Geological', 'Survey', 'said', 'the', 'quake', 'happened', 'at', '10', '17', 'GMT', '115', 'kilometers', '71', 'miles', 'southeast', 'of', 'the', 'town', 'of', 'Palora', 'in', 'the', 'Morona', 'Santiago', 'province', 'at', 'a', 'depth', 'of', '132', 'kilometers', '82', 'miles', 'The', 'quake', 'was', 'felt', 'in', 'the', 'Ecuadorean', 'capital', 'Quito', 'and', 'the', 'coastal', 'city', 'of', 'Guayaquil', 'Peru', 's', 'official', 'geophysics', 'institute', 'said', 'it', 'registered', 'two', 'aftershocks', 'of', '6', '06', 'and', '6', '6', 'magnitude', 'in', 'the', '30', 'minutes', 'that', 'followed', 'the', 'first', 'tremor', 'Ecuador', 's', 'President', 'Lenin', 'Moreno', 'said', 'on', 'his', 'official', 'Twitter', 'account', 'that', 'preliminary', 'reports', 'of', 'the', 'quakes', 'near', 'Macas', 'the', 'provincial', 'capital', 'of', 'Morona', 'Santiago', 'don', 't', 'show', 'major', 'damage', 'The', 'quakes', 'he', 'wrote', 'were', 'felt', 'all', 'over', 'the', 'country', 'People', 'posted', 'video', 'and', 'images', 'to', 'social', 'media', 'after', 'the', 'quake', 'A', 'Major', '7', '7', 'earthquake', 'Terremoto', 'Temblor', 'near', 'Palora', 'Ecuador', 'right', 'now', 'pic', 'twitter', 'com', 'PSLaF8Dkjb', 'Teacher', 'From', 'PR', 'MaestroDEPR', 'February', '22', '2019', 'One', 'of', 'the', 'first', 'photos', 'coming', 'out', 'of', 'Ecuador', 'shows', 'structural', 'damage', 'following', 'a', 'magnitude', '7', '5', 'earthquake', 'there', 'Photo', 'Radio', 'La', 'Voz', 'pic', 'twitter', 'com', 't6Gyp3JyVM', 'Matthew', 'Keys', 'MatthewKeysLive', 'February', '22', '2019', 'A', '7', '8', 'magnitude', 'earthquake', 'that', 'shook', 'a', 'central', 'area', 'of', 'the', 'Ecuadorean', 'coast', 'on', 'April', '16', '2016', 'killed', 'more', 'than', '700', 'people', 'destroyed', 'hundreds', 'of', 'houses', 'and', 'caused', 'more', 'than', '3', 'billion', 'of', 'losses', 'Powerful', '7', '5', 'magnitude', 'earthquake', 'hits', 'EcuadorThe', 'U', 'S', 'Geological', 'Survey', 'says', 'a', 'very', 'powerful', 'magnitude', '7', '5', 'earthquake', 'has', 'struck', 'eastern', 'Ecuador', 'close', 'to', 'its', 'border', 'with', 'Peru']",Lima Peru A very powerful magnitude 7 5 earthquake struck southern Ecuador in the early hour of Friday close to the country s border with Peru although no immediate report of possible casualty or damage were available The U S Geological Survey said the quake happened at 10 17 GMT 115 kilometer 71 mile southeast of the town of Palora in the Morona Santiago province at a depth of 132 kilometer 82 mile The quake wa felt in the Ecuadorean capital Quito and the coastal city of Guayaquil Peru s official geophysics institute said it registered two aftershock of 6 06 and 6 6 magnitude in the 30 minute that followed the first tremor Ecuador s President Lenin Moreno said on his official Twitter account that preliminary report of the quake near Macas the provincial capital of Morona Santiago don t show major damage The quake he wrote were felt all over the country People posted video and image to social medium after the quake A Major 7 7 earthquake Terremoto Temblor near Palora Ecuador right now pic twitter com PSLaF8Dkjb Teacher From PR MaestroDEPR February 22 2019 One of the first photo coming out of Ecuador show structural damage following a magnitude 7 5 earthquake there Photo Radio La Voz pic twitter com t6Gyp3JyVM Matthew Keys MatthewKeysLive February 22 2019 A 7 8 magnitude earthquake that shook a central area of the Ecuadorean coast on April 16 2016 killed more than 700 people destroyed hundred of house and caused more than 3 billion of loss Powerful 7 5 magnitude earthquake hit EcuadorThe U S Geological Survey say a very powerful magnitude 7 5 earthquake ha struck eastern Ecuador close to it border with Peru,lima peru A veri power magnitud 7 5 earthquak struck southern ecuador in the earli hour of friday close to the countri s border with peru although no immedi report of possibl casualti or damag were avail the U S geolog survey said the quak happen at 10 17 gmt 115 kilomet 71 mile southeast of the town of palora in the morona santiago provinc at a depth of 132 kilomet 82 mile the quak wa felt in the ecuadorean capit quito and the coastal citi of guayaquil peru s offici geophys institut said it regist two aftershock of 6 06 and 6 6 magnitud in the 30 minut that follow the first tremor ecuador s presid lenin moreno said on hi offici twitter account that preliminari report of the quak near maca the provinci capit of morona santiago don t show major damag the quak he wrote were felt all over the countri peopl post video and imag to social media after the quak A major 7 7 earthquak terremoto temblor near palora ecuador right now pic twitter com pslaf8dkjb teacher from PR maestrodepr februari 22 2019 one of the first photo come out of ecuador show structur damag follow a magnitud 7 5 earthquak there photo radio La voz pic twitter com t6gyp3jyvm matthew key matthewkeysl februari 22 2019 A 7 8 magnitud earthquak that shook a central area of the ecuadorean coast on april 16 2016 kill more than 700 peopl destroy hundr of hous and caus more than 3 billion of loss power 7 5 magnitud earthquak hit ecuadorth U S geolog survey say a veri power magnitud 7 5 earthquak ha struck eastern ecuador close to it border with peru,"['border', 'killed', 'official', 'twitter', 'account', 'available', 'guayaquil', 'temblor', 'near', 'palora', 'caused', 'destroyed', 'hundreds', 'morona', 'santiago', 'pr', '🇺🇸🇵🇷', '(@', 'maestrodepr', 'terremoto', '6', 'magnitude', '17', 'gmt', '115', 'kilometers', 'southeast', 'social', 'media', 'images', '132', 'ecuadorean', 'capital', '700', 'people', 'early', 'hours', 'peru', 'u', '--', 'losses', 'earthquake', 'country', '2019', 'quakes', 'posted', 'video', '5', 'felt', '2016', 'geophysics', 'institute', 'said', 'friday', 'close', 'radio', 'la', 'voz', 'lima', 'geological', 'survey', 't6gyp3jyvm', '—', 'matthew', 'keys', 'matthewkeyslive', 'quito', 'april', '16', 'wrote', 'central', 'area', 'show', 'major', 'damage', '.""', '82', 'miles', ').', '06', '🚨', 'pic', 'provincial', 'one', 'followed', 'ecuador', 'right', 'depth', '8', 'powerful', '7', 'photo', 'quake', 'happened', 'struck', 'southern', '30', 'minutes', 'shook', 'pslaf8dkjb', 'teacher', 'says', 'registered', 'two', 'aftershocks', '3', 'billion', 'president', 'lenin', 'moreno', 'shows', 'structural', 'following', 'preliminary', 'reports', 'first', 'photos', 'coming', 'possible', 'casualties', 'province', '71', 'hits', 'ecuadorthe', 'although', '10', 'coastal', 'city', 'tremor', 'com', 'town', 'houses', 'coast', 'eastern', 'immediate', 'macas', 'february', '22']",1
1836,No author,"CHICKASHA, Okla. (AP) No injuries were reported after a 3.0 magnitude earthquake shook parts of central Oklahoma.
The U.S. Geological Survey says the quake was reported at 12:08 p.m. Tuesday about 7 miles (12 kilometers) north-northeast of Chickasha, about 37 miles (60 kilometers) southwest of Oklahoma City. The temblor was recorded at a depth of about 8 miles (12 kilometers).
No damage was immediately reported. Geologists say damage is unlikely in temblors below magnitude 4.0.
Thousands of earthquakes recorded in Oklahoma in recent years have been linked to the underground injection of wastewater from oil and gas production.
Geologists say about 200 magnitude 3.0 or stronger quakes were recorded in Oklahoma last year, down from 302 in 2017 and the third consecutive year of declines since regulators ordered producers to close some wells.
Copyright 2019 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed.","CHICKASHA, Okla. (AP) — No injuries were reported after a 3.0 magnitude earthquake shook parts of central Oklahoma.",,2019-02-19,Associated Press,3.0 magnitude earthquake recorded in central Oklahoma,,"CHICKASHA, Okla. (AP) No injuries were reported after a 3.0 magnitude earthquake shook parts of central Oklahoma.
The U.S. Geological Survey says the quake was reported at 12:08 p.m. Tuesday about 7 miles (12 kilometers) north-northeast of Chickasha, about 37 miles (60 kilometers) southwest of Oklahoma City. The temblor was recorded at a depth of about 8 miles (12 kilometers).
No damage was immediately reported. Geologists say damage is unlikely in temblors below magnitude 4.0.
Thousands of earthquakes recorded in Oklahoma in recent years have been linked to the underground injection of wastewater from oil and gas production.
Geologists say about 200 magnitude 3.0 or stronger quakes were recorded in Oklahoma last year, down from 302 in 2017 and the third consecutive year of declines since regulators ordered producers to close some wells.
Copyright 2019 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed.3.0 magnitude earthquake recorded in central OklahomaCHICKASHA, Okla. (AP) — No injuries were reported after a 3.0 magnitude earthquake shook parts of central Oklahoma.","['CHICKASHA', 'Okla', 'AP', 'No', 'injuries', 'were', 'reported', 'after', 'a', '3', '0', 'magnitude', 'earthquake', 'shook', 'parts', 'of', 'central', 'Oklahoma', 'The', 'U', 'S', 'Geological', 'Survey', 'says', 'the', 'quake', 'was', 'reported', 'at', '12', '08', 'p', 'm', 'Tuesday', 'about', '7', 'miles', '12', 'kilometers', 'north', 'northeast', 'of', 'Chickasha', 'about', '37', 'miles', '60', 'kilometers', 'southwest', 'of', 'Oklahoma', 'City', 'The', 'temblor', 'was', 'recorded', 'at', 'a', 'depth', 'of', 'about', '8', 'miles', '12', 'kilometers', 'No', 'damage', 'was', 'immediately', 'reported', 'Geologists', 'say', 'damage', 'is', 'unlikely', 'in', 'temblors', 'below', 'magnitude', '4', '0', 'Thousands', 'of', 'earthquakes', 'recorded', 'in', 'Oklahoma', 'in', 'recent', 'years', 'have', 'been', 'linked', 'to', 'the', 'underground', 'injection', 'of', 'wastewater', 'from', 'oil', 'and', 'gas', 'production', 'Geologists', 'say', 'about', '200', 'magnitude', '3', '0', 'or', 'stronger', 'quakes', 'were', 'recorded', 'in', 'Oklahoma', 'last', 'year', 'down', 'from', '302', 'in', '2017', 'and', 'the', 'third', 'consecutive', 'year', 'of', 'declines', 'since', 'regulators', 'ordered', 'producers', 'to', 'close', 'some', 'wells', 'Copyright', '2019', 'The', 'Associated', 'Press', 'All', 'rights', 'reserved', 'This', 'material', 'may', 'not', 'be', 'published', 'broadcast', 'rewritten', 'or', 'redistributed', '3', '0', 'magnitude', 'earthquake', 'recorded', 'in', 'central', 'OklahomaCHICKASHA', 'Okla', 'AP', 'No', 'injuries', 'were', 'reported', 'after', 'a', '3', '0', 'magnitude', 'earthquake', 'shook', 'parts', 'of', 'central', 'Oklahoma']",CHICKASHA Okla AP No injury were reported after a 3 0 magnitude earthquake shook part of central Oklahoma The U S Geological Survey say the quake wa reported at 12 08 p m Tuesday about 7 mile 12 kilometer north northeast of Chickasha about 37 mile 60 kilometer southwest of Oklahoma City The temblor wa recorded at a depth of about 8 mile 12 kilometer No damage wa immediately reported Geologists say damage is unlikely in temblor below magnitude 4 0 Thousands of earthquake recorded in Oklahoma in recent year have been linked to the underground injection of wastewater from oil and gas production Geologists say about 200 magnitude 3 0 or stronger quake were recorded in Oklahoma last year down from 302 in 2017 and the third consecutive year of decline since regulator ordered producer to close some well Copyright 2019 The Associated Press All right reserved This material may not be published broadcast rewritten or redistributed 3 0 magnitude earthquake recorded in central OklahomaCHICKASHA Okla AP No injury were reported after a 3 0 magnitude earthquake shook part of central Oklahoma,chickasha okla AP No injuri were report after a 3 0 magnitud earthquak shook part of central oklahoma the U S geolog survey say the quak wa report at 12 08 p m tuesday about 7 mile 12 kilomet north northeast of chickasha about 37 mile 60 kilomet southwest of oklahoma citi the temblor wa record at a depth of about 8 mile 12 kilomet No damag wa immedi report geologist say damag is unlik in temblor below magnitud 4 0 thousand of earthquak record in oklahoma in recent year have been link to the underground inject of wastewat from oil and ga product geologist say about 200 magnitud 3 0 or stronger quak were record in oklahoma last year down from 302 in 2017 and the third consecut year of declin sinc regul order produc to close some well copyright 2019 the associ press all right reserv thi materi may not be publish broadcast rewritten or redistribut 3 0 magnitud earthquak record in central oklahomachickasha okla AP No injuri were report after a 3 0 magnitud earthquak shook part of central oklahoma,"['0', 'magnitude', 'earthquake', 'recorded', 'oklahoma', 'city', 'ap', '12', 'close', 'redistributed', 'southwest', '3', 'kilometers', ').', 'central', 'earthquakes', 'rights', 'reserved', 'depth', 'third', 'consecutive', 'year', 'immediately', 'reported', 'broadcast', 'rewritten', 'shook', 'parts', 'published', '302', 'wastewater', 'wells', 'quake', 'unlikely', 'gas', 'production', 'declines', 'since', 'regulators', 'ordered', 'producers', 'associated', 'press', 'okla', 'oklahomachickasha', '4', 'material', 'may', 'thousands', 'north', 'geological', 'survey', 'says', 'oil', 'geologists', 'say', 'damage', '—', 'injuries', 'last', 'temblors', 'linked', 'copyright', '2019', 'recent', 'years', '37', 'miles', '7', '8', '2017', 'tuesday', '08', 'p', 'northeast', 'temblor', 'u', '200', 'underground', 'injection', 'chickasha', 'stronger', 'quakes', '60']",1
1881,No author,"MEDFORD, Okla. (AP) The U.S. Geological Survey says a 3.4 magnitude earthquake has shaken parts of northern Oklahoma.
Geologists say the temblor was recorded at 10:43 a.m. Monday less than 1 mile (1 kilometer) northeast of Medford near the Kansas border and about 93 miles (150 kilometers) north of Oklahoma City. The quake was recorded at a depth of 3 miles (5 kilometers).
No damage was immediately reported. Geologists say damage is unlikely in temblors below magnitude 4.0.
Thousands of earthquakes have been recorded in Oklahoma in recent years, with many linked to the underground injection of wastewater from oil and l gas production.
Geologists say about 200 quakes of magnitude 3.0 or stronger were recorded in Oklahoma last year. That number has declined for the third straight year after state regulators began directing oil and gas producers to close some wells and reduce injection volumes in others.
Copyright 2019 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed.","MEDFORD, Okla. (AP) — The U.S. Geological Survey says a 3.4 magnitude earthquake has shaken parts of northern Oklahoma.",,2019-01-07,Associated Press,3.4 magnitude earthquake shakes part of northern Oklahoma,,"MEDFORD, Okla. (AP) The U.S. Geological Survey says a 3.4 magnitude earthquake has shaken parts of northern Oklahoma.
Geologists say the temblor was recorded at 10:43 a.m. Monday less than 1 mile (1 kilometer) northeast of Medford near the Kansas border and about 93 miles (150 kilometers) north of Oklahoma City. The quake was recorded at a depth of 3 miles (5 kilometers).
No damage was immediately reported. Geologists say damage is unlikely in temblors below magnitude 4.0.
Thousands of earthquakes have been recorded in Oklahoma in recent years, with many linked to the underground injection of wastewater from oil and l gas production.
Geologists say about 200 quakes of magnitude 3.0 or stronger were recorded in Oklahoma last year. That number has declined for the third straight year after state regulators began directing oil and gas producers to close some wells and reduce injection volumes in others.
Copyright 2019 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed.3.4 magnitude earthquake shakes part of northern OklahomaMEDFORD, Okla. (AP) — The U.S. Geological Survey says a 3.4 magnitude earthquake has shaken parts of northern Oklahoma.","['MEDFORD', 'Okla', 'AP', 'The', 'U', 'S', 'Geological', 'Survey', 'says', 'a', '3', '4', 'magnitude', 'earthquake', 'has', 'shaken', 'parts', 'of', 'northern', 'Oklahoma', 'Geologists', 'say', 'the', 'temblor', 'was', 'recorded', 'at', '10', '43', 'a', 'm', 'Monday', 'less', 'than', '1', 'mile', '1', 'kilometer', 'northeast', 'of', 'Medford', 'near', 'the', 'Kansas', 'border', 'and', 'about', '93', 'miles', '150', 'kilometers', 'north', 'of', 'Oklahoma', 'City', 'The', 'quake', 'was', 'recorded', 'at', 'a', 'depth', 'of', '3', 'miles', '5', 'kilometers', 'No', 'damage', 'was', 'immediately', 'reported', 'Geologists', 'say', 'damage', 'is', 'unlikely', 'in', 'temblors', 'below', 'magnitude', '4', '0', 'Thousands', 'of', 'earthquakes', 'have', 'been', 'recorded', 'in', 'Oklahoma', 'in', 'recent', 'years', 'with', 'many', 'linked', 'to', 'the', 'underground', 'injection', 'of', 'wastewater', 'from', 'oil', 'and', 'l', 'gas', 'production', 'Geologists', 'say', 'about', '200', 'quakes', 'of', 'magnitude', '3', '0', 'or', 'stronger', 'were', 'recorded', 'in', 'Oklahoma', 'last', 'year', 'That', 'number', 'has', 'declined', 'for', 'the', 'third', 'straight', 'year', 'after', 'state', 'regulators', 'began', 'directing', 'oil', 'and', 'gas', 'producers', 'to', 'close', 'some', 'wells', 'and', 'reduce', 'injection', 'volumes', 'in', 'others', 'Copyright', '2019', 'The', 'Associated', 'Press', 'All', 'rights', 'reserved', 'This', 'material', 'may', 'not', 'be', 'published', 'broadcast', 'rewritten', 'or', 'redistributed', '3', '4', 'magnitude', 'earthquake', 'shakes', 'part', 'of', 'northern', 'OklahomaMEDFORD', 'Okla', 'AP', 'The', 'U', 'S', 'Geological', 'Survey', 'says', 'a', '3', '4', 'magnitude', 'earthquake', 'has', 'shaken', 'parts', 'of', 'northern', 'Oklahoma']",MEDFORD Okla AP The U S Geological Survey say a 3 4 magnitude earthquake ha shaken part of northern Oklahoma Geologists say the temblor wa recorded at 10 43 a m Monday le than 1 mile 1 kilometer northeast of Medford near the Kansas border and about 93 mile 150 kilometer north of Oklahoma City The quake wa recorded at a depth of 3 mile 5 kilometer No damage wa immediately reported Geologists say damage is unlikely in temblor below magnitude 4 0 Thousands of earthquake have been recorded in Oklahoma in recent year with many linked to the underground injection of wastewater from oil and l gas production Geologists say about 200 quake of magnitude 3 0 or stronger were recorded in Oklahoma last year That number ha declined for the third straight year after state regulator began directing oil and gas producer to close some well and reduce injection volume in others Copyright 2019 The Associated Press All right reserved This material may not be published broadcast rewritten or redistributed 3 4 magnitude earthquake shake part of northern OklahomaMEDFORD Okla AP The U S Geological Survey say a 3 4 magnitude earthquake ha shaken part of northern Oklahoma,medford okla AP the U S geolog survey say a 3 4 magnitud earthquak ha shaken part of northern oklahoma geologist say the temblor wa record at 10 43 a m monday less than 1 mile 1 kilomet northeast of medford near the kansa border and about 93 mile 150 kilomet north of oklahoma citi the quak wa record at a depth of 3 mile 5 kilomet No damag wa immedi report geologist say damag is unlik in temblor below magnitud 4 0 thousand of earthquak have been record in oklahoma in recent year with mani link to the underground inject of wastewat from oil and l ga product geologist say about 200 quak of magnitud 3 0 or stronger were record in oklahoma last year that number ha declin for the third straight year after state regul began direct oil and ga produc to close some well and reduc inject volum in other copyright 2019 the associ press all right reserv thi materi may not be publish broadcast rewritten or redistribut 3 4 magnitud earthquak shake part of northern oklahomamedford okla AP the U S geolog survey say a 3 4 magnitud earthquak ha shaken part of northern oklahoma,"['oklahoma', 'city', 'ap', 'number', 'stronger', 'close', 'redistributed', '4', 'magnitude', 'earthquake', 'shakes', 'part', 'l', 'gas', 'production', 'reduce', 'injection', 'volumes', '3', '43', 'rights', 'reserved', 'kansas', 'border', 'monday', 'less', 'depth', 'miles', 'declined', 'immediately', 'reported', 'others', 'broadcast', 'rewritten', 'published', 'wells', 'wastewater', 'quake', 'northern', 'unlikely', 'producers', 'medford', 'associated', 'press', 'okla', 'state', 'regulators', 'began', 'directing', 'oil', 'recorded', 'material', 'may', 'shaken', 'parts', 'thousands', 'oklahomamedford', 'north', 'geological', 'survey', 'says', '10', '1', 'mile', 'geologists', 'say', 'damage', '150', 'kilometers', 'near', 'last', 'year', '—', 'temblors', '200', 'quakes', 'third', 'straight', 'recent', 'years', 'copyright', '2019', 'many', 'linked', '0', '93', 'northeast', 'earthquakes', 'temblor', 'u', 'kilometer', 'underground', '5', ').']",1
