,author,content,description,photo_url,pub_date,source,title,url,combined_text,tokens,lems,stems,keywords,final_list
7782,nytimes,,A Kansas woman donated 204 pairs of shoes to Nebraska flood victims after buying everything that was left at a closing Payless store.,,2019-04-02,,Woman Buys Out Closing Shoe Store for Nebraska Flood Victims,https://www.nytimes.com/aponline/2019/04/02/us/ap-us-flooding-shoe-donation.html,nanWoman Buys Out Closing Shoe Store for Nebraska Flood VictimsA Kansas woman donated 204 pairs of shoes to Nebraska flood victims after buying everything that was left at a closing Payless store.,"['nanWoman', 'Buys', 'Out', 'Closing', 'Shoe', 'Store', 'for', 'Nebraska', 'Flood', 'VictimsA', 'Kansas', 'woman', 'donated', '204', 'pairs', 'of', 'shoes', 'to', 'Nebraska', 'flood', 'victims', 'after', 'buying', 'everything', 'that', 'was', 'left', 'at', 'a', 'closing', 'Payless', 'store']",nanWoman Buys Out Closing Shoe Store for Nebraska Flood VictimsA Kansas woman donated 204 pair of shoe to Nebraska flood victim after buying everything that wa left at a closing Payless store,nanwoman buy out close shoe store for nebraska flood victimsa kansa woman donat 204 pair of shoe to nebraska flood victim after buy everyth that wa left at a close payless store,"['nebraska', 'flood', 'victims', 'closing', 'shoe', 'store', 'buying', 'everything', 'payless', 'shoes', 'left', 'nanwoman', 'buys', 'victimsa', 'kansas', 'woman', 'donated', '204', 'pairs']",1
8689,No author,"Image copyrightADDY TRITT
Several Midwestern states are reeling from historic flooding which hit the area a few weeks ago.
Thousands of people have been evacuated, and vast swathes of farmland has been destroyed. 
For many in Iowa, Nebraska, Wisconsin, Minnesota and South Dakota the recovery effort has been slow and painful, as people return to their homes.
As images of submerged farms were broadcast across the country, many looked for ways to help.
Here are some of the acts of kindness to emerge in the wake of the devastation.
'Any shoes are better than wet shoes'
When Addy Tritt, 25, noticed her local discount shoe shop was closing down she decided to buy out their entire stock.
Ms Tritt then donated the 204 pairs of shoes, valued at $6,000 (£4,555), to families affected by the floods. 
""I wanted them to go to people who actually needed them,"" Ms Tritt told CBS News.
After spending two hours negotiating with the the shop's head office, Ms Tritt paid just $100 (£76) for the entire stock. 
Image copyrightAddy TrittImage caption
 Addy Tritt donated 204 pairs of shoes to Nebraska flood victims
Of Ms Tritt's haul, 162 pairs were baby shoes, two were men's shoes and the rest were women's, according to the the Associated Press.
""Any shoes are better than wet shoes,"" Ms Tritt said. ""If people feel lost, they should try volunteering and donating. It gives me such fulfilment and I want others to feel the way I do.""
The shoes were part of a shipment to Nebraska farmers organised by a local student agricultural group. 
Nebraska Governor Pete Ricketts said farmers were some of the worst affected by ""the most widespread destruction we have ever seen in our state's history"".
'Island hopping in Nebraska!'
With many roads in the region made impassable by floodwater, some volunteers took to the skies to rescue stranded residents. 
Adam Marshall, has been a private pilot for three years, and when he started to receive calls for help from people trapped in the nearby town of Fremont he fired up his small propeller plane. 
Mr Marshall told CNN that he has made more than 30 trips, and described it as ""island hopping in Nebraska"".
""My phone just started blowing up, and I told my wife, 'I think I'm going to be gone for a couple of days'.""
""I transported the entire Midland University dance team to Omaha so they wouldn't miss their commercial flight and a woman named Allie who has five kids and had been cut off from her family,"" he said.
Surrounded by rising floodwaters, Gary Fouraker was rushed to hospital after doctors suspected he had blood clots in his lungs. 
However, there was no room for his wife Marcia to travel with him in the helicopter. 
""I've never been scared like I was [at that point]"", Ms Fouraker told CNN. ""The roads weren't open.""
Mr Marshall came to her rescue, delivering Ms Fouraker to her husband's bedside an hour later. 
""I just really admire the way he, and so many other pilots, have really stepped up to help people,"" Ms Fouraker said.
""Most people had a look of relief when they got a ride,"" Mr Marshall reflected. ""I got a lot of hugs the last few days!""
'I've never escorted hay'
Derek Jilek, from North Dakota, knew he wanted to help when he saw photos of flooded farms across the Midwest. 
He posted on Facebook calling on his ""farm and ranch neighbours"" to donate a few hay bales to those who had been hit by the floods. 
Vast swathes of farmland was destroyed by the floodwater, and many farmers have struggled to feed their livestock.
What started as a small effort to collect donations, turned into a nine truck convoy carrying thousands of dollars worth of farming supplies and equipment. 
""I guess when you're helping or volunteering, I always heard that you do what you know. We know cows and we know trucking, so that's what we did,"" Mr Jilek told local news station WOWT. 
The convoy received a police escort for part of the 600 mile (965km) journey, with a new police department taking over as the trucks crossed county boundaries.
Sgt Dan Kensinger, from the Stark County Sheriff's Department, said, ""This was new to me. We've done funeral escorts and various other things. I've never escorted hay.""","As devastating flooding continues to affect the US Midwest, stories of kindness and charity have emerged.",,2019-04-03,BBC News,Woman buys out shoe store to help flood victims,,"Image copyrightADDY TRITT
Several Midwestern states are reeling from historic flooding which hit the area a few weeks ago.
Thousands of people have been evacuated, and vast swathes of farmland has been destroyed. 
For many in Iowa, Nebraska, Wisconsin, Minnesota and South Dakota the recovery effort has been slow and painful, as people return to their homes.
As images of submerged farms were broadcast across the country, many looked for ways to help.
Here are some of the acts of kindness to emerge in the wake of the devastation.
'Any shoes are better than wet shoes'
When Addy Tritt, 25, noticed her local discount shoe shop was closing down she decided to buy out their entire stock.
Ms Tritt then donated the 204 pairs of shoes, valued at $6,000 (£4,555), to families affected by the floods. 
""I wanted them to go to people who actually needed them,"" Ms Tritt told CBS News.
After spending two hours negotiating with the the shop's head office, Ms Tritt paid just $100 (£76) for the entire stock. 
Image copyrightAddy TrittImage caption
 Addy Tritt donated 204 pairs of shoes to Nebraska flood victims
Of Ms Tritt's haul, 162 pairs were baby shoes, two were men's shoes and the rest were women's, according to the the Associated Press.
""Any shoes are better than wet shoes,"" Ms Tritt said. ""If people feel lost, they should try volunteering and donating. It gives me such fulfilment and I want others to feel the way I do.""
The shoes were part of a shipment to Nebraska farmers organised by a local student agricultural group. 
Nebraska Governor Pete Ricketts said farmers were some of the worst affected by ""the most widespread destruction we have ever seen in our state's history"".
'Island hopping in Nebraska!'
With many roads in the region made impassable by floodwater, some volunteers took to the skies to rescue stranded residents. 
Adam Marshall, has been a private pilot for three years, and when he started to receive calls for help from people trapped in the nearby town of Fremont he fired up his small propeller plane. 
Mr Marshall told CNN that he has made more than 30 trips, and described it as ""island hopping in Nebraska"".
""My phone just started blowing up, and I told my wife, 'I think I'm going to be gone for a couple of days'.""
""I transported the entire Midland University dance team to Omaha so they wouldn't miss their commercial flight and a woman named Allie who has five kids and had been cut off from her family,"" he said.
Surrounded by rising floodwaters, Gary Fouraker was rushed to hospital after doctors suspected he had blood clots in his lungs. 
However, there was no room for his wife Marcia to travel with him in the helicopter. 
""I've never been scared like I was [at that point]"", Ms Fouraker told CNN. ""The roads weren't open.""
Mr Marshall came to her rescue, delivering Ms Fouraker to her husband's bedside an hour later. 
""I just really admire the way he, and so many other pilots, have really stepped up to help people,"" Ms Fouraker said.
""Most people had a look of relief when they got a ride,"" Mr Marshall reflected. ""I got a lot of hugs the last few days!""
'I've never escorted hay'
Derek Jilek, from North Dakota, knew he wanted to help when he saw photos of flooded farms across the Midwest. 
He posted on Facebook calling on his ""farm and ranch neighbours"" to donate a few hay bales to those who had been hit by the floods. 
Vast swathes of farmland was destroyed by the floodwater, and many farmers have struggled to feed their livestock.
What started as a small effort to collect donations, turned into a nine truck convoy carrying thousands of dollars worth of farming supplies and equipment. 
""I guess when you're helping or volunteering, I always heard that you do what you know. We know cows and we know trucking, so that's what we did,"" Mr Jilek told local news station WOWT. 
The convoy received a police escort for part of the 600 mile (965km) journey, with a new police department taking over as the trucks crossed county boundaries.
Sgt Dan Kensinger, from the Stark County Sheriff's Department, said, ""This was new to me. We've done funeral escorts and various other things. I've never escorted hay.""Woman buys out shoe store to help flood victimsAs devastating flooding continues to affect the US Midwest, stories of kindness and charity have emerged.","['Image', 'copyrightADDY', 'TRITT', 'Several', 'Midwestern', 'states', 'are', 'reeling', 'from', 'historic', 'flooding', 'which', 'hit', 'the', 'area', 'a', 'few', 'weeks', 'ago', 'Thousands', 'of', 'people', 'have', 'been', 'evacuated', 'and', 'vast', 'swathes', 'of', 'farmland', 'has', 'been', 'destroyed', 'For', 'many', 'in', 'Iowa', 'Nebraska', 'Wisconsin', 'Minnesota', 'and', 'South', 'Dakota', 'the', 'recovery', 'effort', 'has', 'been', 'slow', 'and', 'painful', 'as', 'people', 'return', 'to', 'their', 'homes', 'As', 'images', 'of', 'submerged', 'farms', 'were', 'broadcast', 'across', 'the', 'country', 'many', 'looked', 'for', 'ways', 'to', 'help', 'Here', 'are', 'some', 'of', 'the', 'acts', 'of', 'kindness', 'to', 'emerge', 'in', 'the', 'wake', 'of', 'the', 'devastation', 'Any', 'shoes', 'are', 'better', 'than', 'wet', 'shoes', 'When', 'Addy', 'Tritt', '25', 'noticed', 'her', 'local', 'discount', 'shoe', 'shop', 'was', 'closing', 'down', 'she', 'decided', 'to', 'buy', 'out', 'their', 'entire', 'stock', 'Ms', 'Tritt', 'then', 'donated', 'the', '204', 'pairs', 'of', 'shoes', 'valued', 'at', '6', '000', '4', '555', 'to', 'families', 'affected', 'by', 'the', 'floods', 'I', 'wanted', 'them', 'to', 'go', 'to', 'people', 'who', 'actually', 'needed', 'them', 'Ms', 'Tritt', 'told', 'CBS', 'News', 'After', 'spending', 'two', 'hours', 'negotiating', 'with', 'the', 'the', 'shop', 's', 'head', 'office', 'Ms', 'Tritt', 'paid', 'just', '100', '76', 'for', 'the', 'entire', 'stock', 'Image', 'copyrightAddy', 'TrittImage', 'caption', 'Addy', 'Tritt', 'donated', '204', 'pairs', 'of', 'shoes', 'to', 'Nebraska', 'flood', 'victims', 'Of', 'Ms', 'Tritt', 's', 'haul', '162', 'pairs', 'were', 'baby', 'shoes', 'two', 'were', 'men', 's', 'shoes', 'and', 'the', 'rest', 'were', 'women', 's', 'according', 'to', 'the', 'the', 'Associated', 'Press', 'Any', 'shoes', 'are', 'better', 'than', 'wet', 'shoes', 'Ms', 'Tritt', 'said', 'If', 'people', 'feel', 'lost', 'they', 'should', 'try', 'volunteering', 'and', 'donating', 'It', 'gives', 'me', 'such', 'fulfilment', 'and', 'I', 'want', 'others', 'to', 'feel', 'the', 'way', 'I', 'do', 'The', 'shoes', 'were', 'part', 'of', 'a', 'shipment', 'to', 'Nebraska', 'farmers', 'organised', 'by', 'a', 'local', 'student', 'agricultural', 'group', 'Nebraska', 'Governor', 'Pete', 'Ricketts', 'said', 'farmers', 'were', 'some', 'of', 'the', 'worst', 'affected', 'by', 'the', 'most', 'widespread', 'destruction', 'we', 'have', 'ever', 'seen', 'in', 'our', 'state', 's', 'history', 'Island', 'hopping', 'in', 'Nebraska', 'With', 'many', 'roads', 'in', 'the', 'region', 'made', 'impassable', 'by', 'floodwater', 'some', 'volunteers', 'took', 'to', 'the', 'skies', 'to', 'rescue', 'stranded', 'residents', 'Adam', 'Marshall', 'has', 'been', 'a', 'private', 'pilot', 'for', 'three', 'years', 'and', 'when', 'he', 'started', 'to', 'receive', 'calls', 'for', 'help', 'from', 'people', 'trapped', 'in', 'the', 'nearby', 'town', 'of', 'Fremont', 'he', 'fired', 'up', 'his', 'small', 'propeller', 'plane', 'Mr', 'Marshall', 'told', 'CNN', 'that', 'he', 'has', 'made', 'more', 'than', '30', 'trips', 'and', 'described', 'it', 'as', 'island', 'hopping', 'in', 'Nebraska', 'My', 'phone', 'just', 'started', 'blowing', 'up', 'and', 'I', 'told', 'my', 'wife', 'I', 'think', 'I', 'm', 'going', 'to', 'be', 'gone', 'for', 'a', 'couple', 'of', 'days', 'I', 'transported', 'the', 'entire', 'Midland', 'University', 'dance', 'team', 'to', 'Omaha', 'so', 'they', 'wouldn', 't', 'miss', 'their', 'commercial', 'flight', 'and', 'a', 'woman', 'named', 'Allie', 'who', 'has', 'five', 'kids', 'and', 'had', 'been', 'cut', 'off', 'from', 'her', 'family', 'he', 'said', 'Surrounded', 'by', 'rising', 'floodwaters', 'Gary', 'Fouraker', 'was', 'rushed', 'to', 'hospital', 'after', 'doctors', 'suspected', 'he', 'had', 'blood', 'clots', 'in', 'his', 'lungs', 'However', 'there', 'was', 'no', 'room', 'for', 'his', 'wife', 'Marcia', 'to', 'travel', 'with', 'him', 'in', 'the', 'helicopter', 'I', 've', 'never', 'been', 'scared', 'like', 'I', 'was', 'at', 'that', 'point', 'Ms', 'Fouraker', 'told', 'CNN', 'The', 'roads', 'weren', 't', 'open', 'Mr', 'Marshall', 'came', 'to', 'her', 'rescue', 'delivering', 'Ms', 'Fouraker', 'to', 'her', 'husband', 's', 'bedside', 'an', 'hour', 'later', 'I', 'just', 'really', 'admire', 'the', 'way', 'he', 'and', 'so', 'many', 'other', 'pilots', 'have', 'really', 'stepped', 'up', 'to', 'help', 'people', 'Ms', 'Fouraker', 'said', 'Most', 'people', 'had', 'a', 'look', 'of', 'relief', 'when', 'they', 'got', 'a', 'ride', 'Mr', 'Marshall', 'reflected', 'I', 'got', 'a', 'lot', 'of', 'hugs', 'the', 'last', 'few', 'days', 'I', 've', 'never', 'escorted', 'hay', 'Derek', 'Jilek', 'from', 'North', 'Dakota', 'knew', 'he', 'wanted', 'to', 'help', 'when', 'he', 'saw', 'photos', 'of', 'flooded', 'farms', 'across', 'the', 'Midwest', 'He', 'posted', 'on', 'Facebook', 'calling', 'on', 'his', 'farm', 'and', 'ranch', 'neighbours', 'to', 'donate', 'a', 'few', 'hay', 'bales', 'to', 'those', 'who', 'had', 'been', 'hit', 'by', 'the', 'floods', 'Vast', 'swathes', 'of', 'farmland', 'was', 'destroyed', 'by', 'the', 'floodwater', 'and', 'many', 'farmers', 'have', 'struggled', 'to', 'feed', 'their', 'livestock', 'What', 'started', 'as', 'a', 'small', 'effort', 'to', 'collect', 'donations', 'turned', 'into', 'a', 'nine', 'truck', 'convoy', 'carrying', 'thousands', 'of', 'dollars', 'worth', 'of', 'farming', 'supplies', 'and', 'equipment', 'I', 'guess', 'when', 'you', 're', 'helping', 'or', 'volunteering', 'I', 'always', 'heard', 'that', 'you', 'do', 'what', 'you', 'know', 'We', 'know', 'cows', 'and', 'we', 'know', 'trucking', 'so', 'that', 's', 'what', 'we', 'did', 'Mr', 'Jilek', 'told', 'local', 'news', 'station', 'WOWT', 'The', 'convoy', 'received', 'a', 'police', 'escort', 'for', 'part', 'of', 'the', '600', 'mile', '965km', 'journey', 'with', 'a', 'new', 'police', 'department', 'taking', 'over', 'as', 'the', 'trucks', 'crossed', 'county', 'boundaries', 'Sgt', 'Dan', 'Kensinger', 'from', 'the', 'Stark', 'County', 'Sheriff', 's', 'Department', 'said', 'This', 'was', 'new', 'to', 'me', 'We', 've', 'done', 'funeral', 'escorts', 'and', 'various', 'other', 'things', 'I', 've', 'never', 'escorted', 'hay', 'Woman', 'buys', 'out', 'shoe', 'store', 'to', 'help', 'flood', 'victimsAs', 'devastating', 'flooding', 'continues', 'to', 'affect', 'the', 'US', 'Midwest', 'stories', 'of', 'kindness', 'and', 'charity', 'have', 'emerged']",Image copyrightADDY TRITT Several Midwestern state are reeling from historic flooding which hit the area a few week ago Thousands of people have been evacuated and vast swathe of farmland ha been destroyed For many in Iowa Nebraska Wisconsin Minnesota and South Dakota the recovery effort ha been slow and painful a people return to their home As image of submerged farm were broadcast across the country many looked for way to help Here are some of the act of kindness to emerge in the wake of the devastation Any shoe are better than wet shoe When Addy Tritt 25 noticed her local discount shoe shop wa closing down she decided to buy out their entire stock Ms Tritt then donated the 204 pair of shoe valued at 6 000 4 555 to family affected by the flood I wanted them to go to people who actually needed them Ms Tritt told CBS News After spending two hour negotiating with the the shop s head office Ms Tritt paid just 100 76 for the entire stock Image copyrightAddy TrittImage caption Addy Tritt donated 204 pair of shoe to Nebraska flood victim Of Ms Tritt s haul 162 pair were baby shoe two were men s shoe and the rest were woman s according to the the Associated Press Any shoe are better than wet shoe Ms Tritt said If people feel lost they should try volunteering and donating It give me such fulfilment and I want others to feel the way I do The shoe were part of a shipment to Nebraska farmer organised by a local student agricultural group Nebraska Governor Pete Ricketts said farmer were some of the worst affected by the most widespread destruction we have ever seen in our state s history Island hopping in Nebraska With many road in the region made impassable by floodwater some volunteer took to the sky to rescue stranded resident Adam Marshall ha been a private pilot for three year and when he started to receive call for help from people trapped in the nearby town of Fremont he fired up his small propeller plane Mr Marshall told CNN that he ha made more than 30 trip and described it a island hopping in Nebraska My phone just started blowing up and I told my wife I think I m going to be gone for a couple of day I transported the entire Midland University dance team to Omaha so they wouldn t miss their commercial flight and a woman named Allie who ha five kid and had been cut off from her family he said Surrounded by rising floodwaters Gary Fouraker wa rushed to hospital after doctor suspected he had blood clot in his lung However there wa no room for his wife Marcia to travel with him in the helicopter I ve never been scared like I wa at that point Ms Fouraker told CNN The road weren t open Mr Marshall came to her rescue delivering Ms Fouraker to her husband s bedside an hour later I just really admire the way he and so many other pilot have really stepped up to help people Ms Fouraker said Most people had a look of relief when they got a ride Mr Marshall reflected I got a lot of hug the last few day I ve never escorted hay Derek Jilek from North Dakota knew he wanted to help when he saw photo of flooded farm across the Midwest He posted on Facebook calling on his farm and ranch neighbour to donate a few hay bale to those who had been hit by the flood Vast swathe of farmland wa destroyed by the floodwater and many farmer have struggled to feed their livestock What started a a small effort to collect donation turned into a nine truck convoy carrying thousand of dollar worth of farming supply and equipment I guess when you re helping or volunteering I always heard that you do what you know We know cow and we know trucking so that s what we did Mr Jilek told local news station WOWT The convoy received a police escort for part of the 600 mile 965km journey with a new police department taking over a the truck crossed county boundary Sgt Dan Kensinger from the Stark County Sheriff s Department said This wa new to me We ve done funeral escort and various other thing I ve never escorted hay Woman buy out shoe store to help flood victimsAs devastating flooding continues to affect the US Midwest story of kindness and charity have emerged,imag copyrightaddi tritt sever midwestern state are reel from histor flood which hit the area a few week ago thousand of peopl have been evacu and vast swath of farmland ha been destroy for mani in iowa nebraska wisconsin minnesota and south dakota the recoveri effort ha been slow and pain as peopl return to their home As imag of submerg farm were broadcast across the countri mani look for way to help here are some of the act of kind to emerg in the wake of the devast ani shoe are better than wet shoe when addi tritt 25 notic her local discount shoe shop wa close down she decid to buy out their entir stock Ms tritt then donat the 204 pair of shoe valu at 6 000 4 555 to famili affect by the flood I want them to go to peopl who actual need them Ms tritt told cb new after spend two hour negoti with the the shop s head offic Ms tritt paid just 100 76 for the entir stock imag copyrightaddi trittimag caption addi tritt donat 204 pair of shoe to nebraska flood victim Of Ms tritt s haul 162 pair were babi shoe two were men s shoe and the rest were women s accord to the the associ press ani shoe are better than wet shoe Ms tritt said If peopl feel lost they should tri volunt and donat It give me such fulfil and I want other to feel the way I do the shoe were part of a shipment to nebraska farmer organis by a local student agricultur group nebraska governor pete rickett said farmer were some of the worst affect by the most widespread destruct we have ever seen in our state s histori island hop in nebraska with mani road in the region made impass by floodwat some volunt took to the sky to rescu strand resid adam marshal ha been a privat pilot for three year and when he start to receiv call for help from peopl trap in the nearbi town of fremont he fire up hi small propel plane Mr marshal told cnn that he ha made more than 30 trip and describ it as island hop in nebraska My phone just start blow up and I told my wife I think I m go to be gone for a coupl of day I transport the entir midland univers danc team to omaha so they wouldn t miss their commerci flight and a woman name alli who ha five kid and had been cut off from her famili he said surround by rise floodwat gari fourak wa rush to hospit after doctor suspect he had blood clot in hi lung howev there wa no room for hi wife marcia to travel with him in the helicopt I ve never been scare like I wa at that point Ms fourak told cnn the road weren t open Mr marshal came to her rescu deliv Ms fourak to her husband s bedsid an hour later I just realli admir the way he and so mani other pilot have realli step up to help peopl Ms fourak said most peopl had a look of relief when they got a ride Mr marshal reflect I got a lot of hug the last few day I ve never escort hay derek jilek from north dakota knew he want to help when he saw photo of flood farm across the midwest He post on facebook call on hi farm and ranch neighbour to donat a few hay bale to those who had been hit by the flood vast swath of farmland wa destroy by the floodwat and mani farmer have struggl to feed their livestock what start as a small effort to collect donat turn into a nine truck convoy carri thousand of dollar worth of farm suppli and equip I guess when you re help or volunt I alway heard that you do what you know We know cow and we know truck so that s what we did Mr jilek told local news station wowt the convoy receiv a polic escort for part of the 600 mile 965km journey with a new polic depart take over as the truck cross counti boundari sgt dan kensing from the stark counti sheriff s depart said thi wa new to me We ve done funer escort and variou other thing I ve never escort hay woman buy out shoe store to help flood victimsa devast flood continu to affect the US midwest stori of kind and chariti have emerg,"['wake', 'shipment', 'submerged', 'farms', '204', 'pairs', 'nebraska', 'farmers', 'organised', 'family', ',""', '30', 'trips', 'lot', 'buy', 'however', 'farming', 'supplies', 'know', 'trucking', 'us', 'midwest', 'derek', 'jilek', 'turned', 'fulfilment', '100', '(£', '76', 'minnesota', 'people', 'return', 'days', '\'.""', 'department', 'donating', 'many', 'looked', 'kindness', 'struggled', 'look', 'homes', 'convoy', 'received', 'posted', 'new', 'husband', 'area', 'stories', 'ever', 'seen', 'woman', 'buys', 'families', 'affected', 'better', 'gives', 'shoes', 'images', '!""', 'helicopter', 'two', 'rising', 'floodwaters', 'guess', 'volunteering', 'sgt', 'dan', 'kensinger', 'part', 'hour', 'later', 'really', 'stepped', 'ways', 'image', 'copyrightaddy', 'tritt', 'several', 'midwestern', 'states', 'want', 'others', 'point', ']"",', 'ms', 'fouraker', 'told', 'cnn', '600', 'mile', 'saw', 'photos', 'started', 'blowing', 'livestock', 'donate', 'flood', 'victims', 'rest', 'always', 'heard', '965km', 'trucks', 'crossed', 'county', 'boundaries', 'done', 'funeral', 'escorts', 'country', 'cows', 'stark', 'sheriff', 'cut', 'recovery', 'effort', '162', 'collect', 'donations', 'travel', 'women', 'floods', 'named', 'allie', 'hit', 'local', 'student', 'agricultural', 'group', 'police', 'escort', 'adam', 'marshall', '"".', 'blood', 'clots', 'pilots', 'taking', 'think', 'historic', 'flooding', 'donated', 'associated', 'press', 'wanted', 'feel', 'lost', 'region', 'made', 'impassable', 'help', 'roads', 'nine', 'truck', 'carrying', 'thousands', 'rescue', 'stranded', 'residents', 'receive', 'calls', 'wife', 'marcia', 'equipment', 'never', 'emerged', 'vast', 'swathes', 'fired', 'room', 'scared', 'like', 'try', 'farm', 'slow', 'history', 'gone', 'trapped', 'surrounded', '000', '4', 'entire', 'midland', 'university', 'dance', 'team', 'charity', 'addy', 'widespread', 'destruction', 'affect', 'five', 'kids', 'ranch', 'neighbours', 'wet', 'said', 'private', 'pilot', 'miss', 'feed', 'acts', 'trittimage', 'caption', 'doctors', 'suspected', 'hugs', 'according', 'fremont', 'head', 'office', 'nearby', 'town', 'going', '25', 'small', 'propeller', 'plane', 'rushed', 'stock', 'noticed', 'hospital', 'mr', 'news', 'station', 'wowt', 'various', 'decided', 'weeks', 'ago', 'discount', 'shoe', 'shop', 'skies', 'reeling', 'governor', 'pete', 'ricketts', 'delivering', 'haul', '.""', 'three', 'years', 'farmland', 'came', 'worst', 'broadcast', 'across', 'valued', ""!'"", 'flooded', 'wisconsin', 'transported', 'bedside', 'escorted', 'hay', 'state', 'omaha', 'closing', 'helping', 'way', 'lungs', '6', 'described', 'north', 'dakota', 'couple', 'got', 'devastation', 'victimsas', 'devastating', 'continues', 'cbs', 'go', 'phone', 'facebook', 'calling', 'iowa', 'island', 'hopping', 'actually', 'needed', 'floodwater', 'open', 'evacuated', 'paid', 'baby', '555', '),', 'south', 'last', 'bales', 'relief', 'journey', 'admire', 'volunteers', 'took', 'store', 'ride', 'reflected', 'things', 'emerge', 'knew', 'destroyed', 'spending', 'hours', 'negotiating', 'dollars', 'worth', 'men', 'commercial', 'flight', 'gary', 'painful']",1
